Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,1974,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,301.692745974975
Philippines,PHL,1973,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,311.757568658264
Philippines,PHL,1972,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,250.656202611818
Philippines,PHL,1971,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,225.553023535944
Philippines,PHL,2022,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,550.793803994865
Philippines,PHL,2021,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,530.987980701231
Philippines,PHL,2020,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,518.156775784154
Philippines,PHL,2019,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,551.866549795025
Philippines,PHL,2018,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,554.498283533215
Philippines,PHL,2017,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,544.47519980766
Philippines,PHL,2016,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,520.980850770081
Philippines,PHL,2015,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,499.070776259238
Philippines,PHL,2014,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,465.625886441589
Philippines,PHL,2013,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,443.26971934561
Philippines,PHL,2012,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,437.466406247307
Philippines,PHL,2011,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,428.32978664067
Philippines,PHL,2010,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,431.460692039266
Philippines,PHL,2009,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,420.717035027758
Philippines,PHL,2008,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,439.081886950045
Philippines,PHL,2007,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,425.625019287303
Philippines,PHL,2006,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,423.356012358413
Philippines,PHL,2005,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,434.470089148121
Philippines,PHL,2004,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,430.074923261744
Philippines,PHL,2003,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,442.568789118581
Philippines,PHL,2002,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,451.284468681461
Philippines,PHL,2001,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,454.033054960371
Philippines,PHL,2000,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,487.402779547692
Philippines,PHL,1999,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,483.114784115224
Philippines,PHL,1998,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,482.924814401891
Philippines,PHL,1997,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,477.495245543937
Philippines,PHL,1996,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,463.395880336417
Philippines,PHL,1995,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,459.479994263148
Philippines,PHL,1994,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,446.176123730806
Philippines,PHL,1993,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,410.827080255246
Philippines,PHL,1992,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,444.418600618215
Philippines,PHL,1991,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,430.62062131618
Philippines,PHL,1990,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,424.030763734864
Philippines,PHL,1989,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,450.873480337797
Philippines,PHL,1988,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,439.741377215025
Philippines,PHL,1987,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,427.065051081291
Philippines,PHL,1986,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,419.458269956981
Philippines,PHL,1985,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,430.383630987235
Philippines,PHL,1984,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,421.043699346507
Philippines,PHL,1983,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,481.927869194181
Philippines,PHL,1982,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,456.192908010929
Philippines,PHL,1981,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,456.951142676467
Philippines,PHL,1980,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,466.548295365848
Philippines,PHL,1979,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,458.672031037682
Philippines,PHL,1978,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,444.761470587532
Philippines,PHL,1977,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,449.369953030522
Philippines,PHL,1976,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,442.928331542654
Philippines,PHL,1975,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,433.463508051813
Philippines,PHL,1974,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,418.163511105132
Philippines,PHL,1973,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,426.109311703715
Philippines,PHL,1972,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,391.20769700796
Philippines,PHL,1971,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,397.899989197443
Philippines,PHL,2023,Time to obtain an electrical connection (days),IC.ELC.DURS,19.3715744
Philippines,PHL,2015,Time to obtain an electrical connection (days),IC.ELC.DURS,18.60532188
Philippines,PHL,2009,Time to obtain an electrical connection (days),IC.ELC.DURS,23.0601368
Philippines,PHL,2023,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,28.88464355
Philippines,PHL,2015,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,12.3689518
Philippines,PHL,2009,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,21.94516754
Philippines,PHL,2023,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,0
Philippines,PHL,2015,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,0
Philippines,PHL,2009,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,0
Philippines,PHL,2023,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2081560000
Philippines,PHL,2022,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,245180000
Philippines,PHL,2021,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,401710000
Philippines,PHL,2020,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,59610000
Philippines,PHL,2019,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,52500000
Philippines,PHL,2018,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,19120000
Philippines,PHL,2017,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1700000000
Philippines,PHL,2016,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2478400000
Philippines,PHL,2015,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,5141390000
Philippines,PHL,2014,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,480000000
Philippines,PHL,2013,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1204290000
Philippines,PHL,2012,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1033730000
Philippines,PHL,2011,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,296460000
Philippines,PHL,2010,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1509250000
Philippines,PHL,2009,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,4604680000
Philippines,PHL,2008,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1820000000
Philippines,PHL,2007,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2083000000
Philippines,PHL,2006,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,645800000
Philippines,PHL,2005,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,119400000
Philippines,PHL,2004,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,322110000
Philippines,PHL,2003,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,454300000
Philippines,PHL,2002,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,126000000
Philippines,PHL,2001,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,672000000
Philippines,PHL,2000,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1764000000
Philippines,PHL,1999,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,182000000
Philippines,PHL,1998,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1260000000
Philippines,PHL,1997,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1672800000
Philippines,PHL,1996,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1614000000
Philippines,PHL,1995,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2329200000
Philippines,PHL,1994,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1242800000
Philippines,PHL,1993,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1879300000
Philippines,PHL,1992,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,160000000
Philippines,PHL,1991,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,378600000
Philippines,PHL,1990,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,44000000
Philippines,PHL,2021,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,4606615728.71098
Philippines,PHL,2020,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1095167612.54831
Philippines,PHL,2019,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,998289091.04479
Philippines,PHL,2018,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,966362586.652367
Philippines,PHL,2017,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,878694330.816068
Philippines,PHL,2016,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,410290262.509725
Philippines,PHL,2015,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,689170195.61901
Philippines,PHL,2014,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1957035494.34419
Philippines,PHL,2013,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,974096554.940292
Philippines,PHL,2012,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1466649742.71526
Philippines,PHL,2011,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,3506005417.25834
Philippines,PHL,2010,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2018199173.0665
Philippines,PHL,2009,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,492719538.734889
Philippines,PHL,2008,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,701541274.252518
Philippines,PHL,2007,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2957820258.73185
Philippines,PHL,2006,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,746875193.037524
Philippines,PHL,2005,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,86929081.5132126
Philippines,PHL,2004,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,68553775.5724226
Philippines,PHL,2003,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,22506322.0251722
Philippines,PHL,2002,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,26160027.3433406
Philippines,PHL,2001,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,10264170.2289624
Philippines,PHL,2000,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,102506586.859638
Philippines,PHL,1999,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,50631152.0832377
Philippines,PHL,1998,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,53045391.4910231
Philippines,PHL,1997,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,142383473.005122
Philippines,PHL,1996,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,46180436.1329231
Philippines,PHL,1995,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,121045797.278245
Philippines,PHL,1994,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,41548365.3592203
Philippines,PHL,1993,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,8045390.95191383
Philippines,PHL,1992,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,37244706.4959577
Philippines,PHL,1991,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,76316011.2007772
Philippines,PHL,1990,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,194066208.082466
Philippines,PHL,1989,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,273398895.579618
Philippines,PHL,1988,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,299174349.816672
Philippines,PHL,1987,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,166869581.00789
Philippines,PHL,1986,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,119176471.975517
Philippines,PHL,1985,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,140940614.009231
Philippines,PHL,1984,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,113237447.378348
Philippines,PHL,1983,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,155659563.630953
Philippines,PHL,1982,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,138173300.449824
Philippines,PHL,1981,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,212682266.117493
Philippines,PHL,1980,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,305073220.601785
Philippines,PHL,1979,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,232292359.746293
Philippines,PHL,1978,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,117889526.251501
Philippines,PHL,1977,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,152200646.500442
Philippines,PHL,1976,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,118552463.756386
Philippines,PHL,1975,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,92616919.3235275
Philippines,PHL,1974,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,159247654.722029
Philippines,PHL,1973,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,130439557.598
Philippines,PHL,1972,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,65575702.3030271
Philippines,PHL,1971,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,64101048.2145331
Philippines,PHL,1970,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,73699435.8425589
Philippines,PHL,2021,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.12859172728134
Philippines,PHL,2020,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.281414176090405
Philippines,PHL,2019,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.24081146034592
Philippines,PHL,2018,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.251776806999147
Philippines,PHL,2017,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.240923755253187
Philippines,PHL,2016,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.115897141597851
Philippines,PHL,2015,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.201826220782774
Philippines,PHL,2014,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.589884279381617
Philippines,PHL,2013,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.307007154144156
Philippines,PHL,2012,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.504308870241388
Philippines,PHL,2011,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.35108492328754
Philippines,PHL,2010,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.870862145852756
Philippines,PHL,2009,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.251006864164052
Philippines,PHL,2008,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.353174268927155
Philippines,PHL,2007,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.74000438864735
Philippines,PHL,2006,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.535801231472402
Philippines,PHL,2005,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.073728760038321
Philippines,PHL,2004,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0660035657536447
Philippines,PHL,2003,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0236335311785655
Philippines,PHL,2002,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0283286314060439
Philippines,PHL,2001,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0118690454422332
Philippines,PHL,2000,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.111958133074845
Philippines,PHL,1999,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0521454610808287
Philippines,PHL,1998,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.062486342622918
Philippines,PHL,1997,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.144131533610877
Philippines,PHL,1996,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0471565618591919
Philippines,PHL,1995,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.139174349066882
Philippines,PHL,1994,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.055390993904989
Philippines,PHL,1993,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0127784479670686
Philippines,PHL,1992,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0610485802488153
Philippines,PHL,1991,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.147967475355946
Philippines,PHL,1990,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.389970843712181
Philippines,PHL,1989,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.581369053707968
Philippines,PHL,1988,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.713337588225315
Philippines,PHL,1987,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.456296291164434
Philippines,PHL,1986,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.364831367865392
Philippines,PHL,1985,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.418910527603221
Philippines,PHL,1984,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.330570076131277
Philippines,PHL,1983,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.42183893151462
Philippines,PHL,1982,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.335681605852808
Philippines,PHL,1981,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.532069575228054
Philippines,PHL,1980,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.837900521640187
Philippines,PHL,1979,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.749438822454052
Philippines,PHL,1978,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.460037326934813
Philippines,PHL,1977,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.687378636605963
Philippines,PHL,1976,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.619796373813946
Philippines,PHL,1975,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.552951994628909
Philippines,PHL,1974,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.02390147256305
Philippines,PHL,1973,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.1545447524283
Philippines,PHL,1972,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.733456164790148
Philippines,PHL,1971,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.774748796673849
Philippines,PHL,1970,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.992036529613602
Philippines,PHL,2021,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,742962339.44519
Philippines,PHL,2020,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,427592514.985317
Philippines,PHL,2019,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,632609819.492039
Philippines,PHL,2018,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,705026531.896858
Philippines,PHL,2017,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,476042291.760088
Philippines,PHL,2016,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,406631900.188353
Philippines,PHL,2015,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,405701077.562539
Philippines,PHL,2014,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,640015907.204034
Philippines,PHL,2013,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,541580440.592932
Philippines,PHL,2012,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,659895453.069631
Philippines,PHL,2011,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,902457399.286638
Philippines,PHL,2010,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,672577453.642812
Philippines,PHL,2009,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,480329937.709968
Philippines,PHL,2008,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,686909312.442204
Philippines,PHL,2007,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,415949404.052985
Philippines,PHL,2006,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,303406690.207406
Philippines,PHL,2005,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,329313076.971728
Philippines,PHL,2004,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,209816543.006808
Philippines,PHL,2003,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,152122165.322806
Philippines,PHL,2002,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,89966879.426037
Philippines,PHL,2001,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,11147964.040116
Philippines,PHL,2000,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,5285239.2197014
Philippines,PHL,1999,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1779513.9156931
Philippines,PHL,1998,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,3343318.22787772
Philippines,PHL,1997,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1800830.30224409
Philippines,PHL,1996,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,3294622.83980357
Philippines,PHL,1995,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,7127402.49547212
Philippines,PHL,1994,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,4386835.97913493
Philippines,PHL,1993,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,20895143.047168
Philippines,PHL,1992,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,37903460.6978438
Philippines,PHL,1991,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,12998525.6035368
Philippines,PHL,1990,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,35933365.010582
Philippines,PHL,1989,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,30059070.000126
Philippines,PHL,1988,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,22737143.6730361
Philippines,PHL,1987,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,23765450.037692
Philippines,PHL,1986,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,32183915.3544971
Philippines,PHL,1985,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,57563798.3134105
Philippines,PHL,1984,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,80179867.1847179
Philippines,PHL,1983,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,95005543.3720744
Philippines,PHL,1982,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,65065012.7552007
Philippines,PHL,1981,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,44947169.2207222
Philippines,PHL,1980,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,101705122.28617
Philippines,PHL,1979,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,208496220.309215
Philippines,PHL,1978,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1648391.42910039
Philippines,PHL,1977,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2245596.94249051
Philippines,PHL,1976,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,930624.920534645
Philippines,PHL,1975,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,799633.772134922
Philippines,PHL,1974,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,118036.447323398
Philippines,PHL,1973,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,15491.7123625447
Philippines,PHL,1972,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,8393.24374239624
Philippines,PHL,1971,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,6664.4990829923
Philippines,PHL,2021,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.18202107563551
Philippines,PHL,2020,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.10987413609413
Philippines,PHL,2019,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.152600780502982
